

Ente;Candidato;Liste/Gruppi;Voti lista;;
CAPACCIO PAESTUM;;FRATELLI D'ITALIA CON GIORGIA MELONI;480;;
CAPACCIO PAESTUM;;NOI CON L'ITALIA - UDC;85;;
CAPACCIO PAESTUM;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;3481;;
CAPACCIO PAESTUM;GALLO FILOMENA;PARTITO DEMOCRATICO;1178;;
CAPACCIO PAESTUM;;+EUROPA;102;;
CAPACCIO PAESTUM;;ITALIA EUROPA INSIEME;61;;
CAPACCIO PAESTUM;;CIVICA POPOLARE LORENZIN;41;;
CAPACCIO PAESTUM;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;216;;
CAPACCIO PAESTUM;CARAFFA CLAUDIO;POTERE AL POPOLO!;103;;
CAPACCIO PAESTUM;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;83;;
CAPACCIO PAESTUM;LUONGO SALVATORE;CASAPOUND ITALIA;54;;
CAPACCIO PAESTUM;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;50;;
CAPACCIO PAESTUM;LORENZI RICCARDO;PARTITO COMUNISTA;28;;
CAPACCIO PAESTUM;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;11;;
CAPACCIO PAESTUM;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;10;;
CAPACCIO PAESTUM;MAIESE FRANCESCO;PARTITO VALORE UMANO;8;;
CASAL VELINO;SPINELLI COSTABILE;FORZA ITALIA;716;;
CASAL VELINO;;LEGA;176;;
CASAL VELINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;75;;
CASAL VELINO;;NOI CON L'ITALIA - UDC;30;;
CASAL VELINO;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;948;;
CASAL VELINO;GALLO FILOMENA;PARTITO DEMOCRATICO;265;;
CASAL VELINO;;CIVICA POPOLARE LORENZIN;21;;
CASAL VELINO;;+EUROPA;17;;
CASAL VELINO;;ITALIA EUROPA INSIEME;10;;
CASAL VELINO;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;32;;
CASAL VELINO;LUONGO SALVATORE;CASAPOUND ITALIA;16;;
CASAL VELINO;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;14;;
CASAL VELINO;CARAFFA CLAUDIO;POTERE AL POPOLO!;13;;
CASAL VELINO;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;8;;
CASAL VELINO;MAIESE FRANCESCO;PARTITO VALORE UMANO;8;;
CASAL VELINO;LORENZI RICCARDO;PARTITO COMUNISTA;7;;
CASAL VELINO;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CASAL VELINO;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
CASALBUONO;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;180;;
CASALBUONO;SPINELLI COSTABILE;FORZA ITALIA;116;;
CASALBUONO;;LEGA;39;;
CASALBUONO;;FRATELLI D'ITALIA CON GIORGIA MELONI;16;;
CASALBUONO;;NOI CON L'ITALIA - UDC;2;;
CASALBUONO;GALLO FILOMENA;PARTITO DEMOCRATICO;124;;
CASALBUONO;;CIVICA POPOLARE LORENZIN;6;;
CASALBUONO;;ITALIA EUROPA INSIEME;1;;
CASALBUONO;;+EUROPA;1;;
CASALBUONO;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;13;;
CASALBUONO;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;4;;
CASALBUONO;CARAFFA CLAUDIO;POTERE AL POPOLO!;3;;
CASALBUONO;LUONGO SALVATORE;CASAPOUND ITALIA;2;;
CASALBUONO;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;1;;
CASALBUONO;LORENZI RICCARDO;PARTITO COMUNISTA;1;;
CASALBUONO;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
CASALBUONO;MAIESE FRANCESCO;PARTITO VALORE UMANO;0;;
CASALBUONO;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CASALETTO SPARTANO;SPINELLI COSTABILE;FORZA ITALIA;138;;
CASALETTO SPARTANO;;LEGA;53;;
CASALETTO SPARTANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;16;;
CASALETTO SPARTANO;;NOI CON L'ITALIA - UDC;13;;
CASALETTO SPARTANO;GALLO FILOMENA;PARTITO DEMOCRATICO;163;;
CASALETTO SPARTANO;;CIVICA POPOLARE LORENZIN;28;;
CASALETTO SPARTANO;;+EUROPA;8;;
CASALETTO SPARTANO;;ITALIA EUROPA INSIEME;1;;
CASALETTO SPARTANO;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;187;;
CASALETTO SPARTANO;CARAFFA CLAUDIO;POTERE AL POPOLO!;10;;
CASALETTO SPARTANO;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;8;;
CASALETTO SPARTANO;LUONGO SALVATORE;CASAPOUND ITALIA;8;;
CASALETTO SPARTANO;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;7;;
CASALETTO SPARTANO;LORENZI RICCARDO;PARTITO COMUNISTA;4;;
CASALETTO SPARTANO;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;3;;
CASALETTO SPARTANO;MAIESE FRANCESCO;PARTITO VALORE UMANO;3;;
CASALETTO SPARTANO;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CASALETTO SPARTANO;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
CASELLE IN PITTARI;SPINELLI COSTABILE;FORZA ITALIA;364;;
CASELLE IN PITTARI;;LEGA;49;;
CASELLE IN PITTARI;;FRATELLI D'ITALIA CON GIORGIA MELONI;40;;
CASELLE IN PITTARI;;NOI CON L'ITALIA - UDC;9;;
CASELLE IN PITTARI;GALLO FILOMENA;PARTITO DEMOCRATICO;218;;
CASELLE IN PITTARI;;ITALIA EUROPA INSIEME;19;;
CASELLE IN PITTARI;;+EUROPA;15;;
CASELLE IN PITTARI;;CIVICA POPOLARE LORENZIN;3;;
CASELLE IN PITTARI;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;235;;
CASELLE IN PITTARI;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;39;;
CASELLE IN PITTARI;CARAFFA CLAUDIO;POTERE AL POPOLO!;13;;
CASELLE IN PITTARI;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;8;;
CASELLE IN PITTARI;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;8;;
CASELLE IN PITTARI;LORENZI RICCARDO;PARTITO COMUNISTA;4;;
CASELLE IN PITTARI;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;3;;
CASELLE IN PITTARI;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
CASELLE IN PITTARI;LUONGO SALVATORE;CASAPOUND ITALIA;1;;
CASELLE IN PITTARI;MAIESE FRANCESCO;PARTITO VALORE UMANO;1;;
CASTEL SAN LORENZO;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;449;;
CASTEL SAN LORENZO;GALLO FILOMENA;PARTITO DEMOCRATICO;223;;
CASTEL SAN LORENZO;;CIVICA POPOLARE LORENZIN;37;;
CASTEL SAN LORENZO;;ITALIA EUROPA INSIEME;20;;
CASTEL SAN LORENZO;;+EUROPA;8;;
CASTEL SAN LORENZO;SPINELLI COSTABILE;FORZA ITALIA;153;;
CASTEL SAN LORENZO;;LEGA;82;;
CASTEL SAN LORENZO;;FRATELLI D'ITALIA CON GIORGIA MELONI;25;;
CASTEL SAN LORENZO;;NOI CON L'ITALIA - UDC;10;;
CASTEL SAN LORENZO;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;85;;
CASTEL SAN LORENZO;CARAFFA CLAUDIO;POTERE AL POPOLO!;10;;
CASTEL SAN LORENZO;LUONGO SALVATORE;CASAPOUND ITALIA;9;;
CASTEL SAN LORENZO;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;3;;
CASTEL SAN LORENZO;LORENZI RICCARDO;PARTITO COMUNISTA;3;;
CASTEL SAN LORENZO;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;2;;
CASTEL SAN LORENZO;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
CASTEL SAN LORENZO;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
CASTEL SAN LORENZO;MAIESE FRANCESCO;PARTITO VALORE UMANO;0;;
CASTELCIVITA;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;296;;
CASTELCIVITA;GALLO FILOMENA;PARTITO DEMOCRATICO;180;;
CASTELCIVITA;;ITALIA EUROPA INSIEME;31;;
CASTELCIVITA;;+EUROPA;7;;
CASTELCIVITA;;CIVICA POPOLARE LORENZIN;0;;
CASTELCIVITA;SPINELLI COSTABILE;FORZA ITALIA;122;;
CASTELCIVITA;;LEGA;37;;
CASTELCIVITA;;NOI CON L'ITALIA - UDC;30;;
CASTELCIVITA;;FRATELLI D'ITALIA CON GIORGIA MELONI;19;;
CASTELCIVITA;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;17;;
CASTELCIVITA;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;10;;
CASTELCIVITA;CARAFFA CLAUDIO;POTERE AL POPOLO!;6;;
CASTELCIVITA;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;3;;
CASTELCIVITA;LUONGO SALVATORE;CASAPOUND ITALIA;3;;
CASTELCIVITA;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CASTELCIVITA;LORENZI RICCARDO;PARTITO COMUNISTA;2;;
CASTELCIVITA;MAIESE FRANCESCO;PARTITO VALORE UMANO;0;;
CASTELCIVITA;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
CASTELLABATE;SPINELLI COSTABILE;FORZA ITALIA;2091;;
CASTELLABATE;;LEGA;274;;
CASTELLABATE;;FRATELLI D'ITALIA CON GIORGIA MELONI;224;;
CASTELLABATE;;NOI CON L'ITALIA - UDC;45;;
CASTELLABATE;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;1150;;
CASTELLABATE;GALLO FILOMENA;PARTITO DEMOCRATICO;367;;
CASTELLABATE;;+EUROPA;25;;
CASTELLABATE;;ITALIA EUROPA INSIEME;18;;
CASTELLABATE;;CIVICA POPOLARE LORENZIN;2;;
CASTELLABATE;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;37;;
CASTELLABATE;CARAFFA CLAUDIO;POTERE AL POPOLO!;35;;
CASTELLABATE;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;27;;
CASTELLABATE;LUONGO SALVATORE;CASAPOUND ITALIA;22;;
CASTELLABATE;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;11;;
CASTELLABATE;LORENZI RICCARDO;PARTITO COMUNISTA;7;;
CASTELLABATE;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;5;;
CASTELLABATE;MAIESE FRANCESCO;PARTITO VALORE UMANO;3;;
CASTELLABATE;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
CASTELNUOVO CILENTO;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;521;;
CASTELNUOVO CILENTO;SPINELLI COSTABILE;FORZA ITALIA;369;;
CASTELNUOVO CILENTO;;LEGA;73;;
CASTELNUOVO CILENTO;;FRATELLI D'ITALIA CON GIORGIA MELONI;37;;
CASTELNUOVO CILENTO;;NOI CON L'ITALIA - UDC;14;;
CASTELNUOVO CILENTO;GALLO FILOMENA;PARTITO DEMOCRATICO;174;;
CASTELNUOVO CILENTO;;CIVICA POPOLARE LORENZIN;24;;
CASTELNUOVO CILENTO;;+EUROPA;14;;
CASTELNUOVO CILENTO;;ITALIA EUROPA INSIEME;4;;
CASTELNUOVO CILENTO;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;15;;
CASTELNUOVO CILENTO;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;7;;
CASTELNUOVO CILENTO;CARAFFA CLAUDIO;POTERE AL POPOLO!;6;;
CASTELNUOVO CILENTO;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;6;;
CASTELNUOVO CILENTO;MAIESE FRANCESCO;PARTITO VALORE UMANO;6;;
CASTELNUOVO CILENTO;LUONGO SALVATORE;CASAPOUND ITALIA;4;;
CASTELNUOVO CILENTO;LORENZI RICCARDO;PARTITO COMUNISTA;5;;
CASTELNUOVO CILENTO;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CASTELNUOVO CILENTO;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
CASTIGLIONE DEL GENOVESI;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;294;;
CASTIGLIONE DEL GENOVESI;SPINELLI COSTABILE;FORZA ITALIA;111;;
CASTIGLIONE DEL GENOVESI;;LEGA;69;;
CASTIGLIONE DEL GENOVESI;;FRATELLI D'ITALIA CON GIORGIA MELONI;24;;
CASTIGLIONE DEL GENOVESI;;NOI CON L'ITALIA - UDC;14;;
CASTIGLIONE DEL GENOVESI;GALLO FILOMENA;PARTITO DEMOCRATICO;53;;
CASTIGLIONE DEL GENOVESI;;+EUROPA;4;;
CASTIGLIONE DEL GENOVESI;;ITALIA EUROPA INSIEME;2;;
CASTIGLIONE DEL GENOVESI;;CIVICA POPOLARE LORENZIN;2;;
CASTIGLIONE DEL GENOVESI;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;48;;
CASTIGLIONE DEL GENOVESI;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;15;;
CASTIGLIONE DEL GENOVESI;CARAFFA CLAUDIO;POTERE AL POPOLO!;10;;
CASTIGLIONE DEL GENOVESI;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;8;;
CASTIGLIONE DEL GENOVESI;LUONGO SALVATORE;CASAPOUND ITALIA;0;;
CASTIGLIONE DEL GENOVESI;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;3;;
CASTIGLIONE DEL GENOVESI;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CASTIGLIONE DEL GENOVESI;LORENZI RICCARDO;PARTITO COMUNISTA;0;;
CASTIGLIONE DEL GENOVESI;MAIESE FRANCESCO;PARTITO VALORE UMANO;0;;
CELLE DI BULGHERIA;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;334;;
CELLE DI BULGHERIA;SPINELLI COSTABILE;FORZA ITALIA;163;;
CELLE DI BULGHERIA;;LEGA;114;;
CELLE DI BULGHERIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;34;;
CELLE DI BULGHERIA;;NOI CON L'ITALIA - UDC;5;;
CELLE DI BULGHERIA;GALLO FILOMENA;PARTITO DEMOCRATICO;144;;
CELLE DI BULGHERIA;;ITALIA EUROPA INSIEME;20;;
CELLE DI BULGHERIA;;CIVICA POPOLARE LORENZIN;10;;
CELLE DI BULGHERIA;;+EUROPA;5;;
CELLE DI BULGHERIA;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;20;;
CELLE DI BULGHERIA;LUONGO SALVATORE;CASAPOUND ITALIA;7;;
CELLE DI BULGHERIA;CARAFFA CLAUDIO;POTERE AL POPOLO!;5;;
CELLE DI BULGHERIA;LORENZI RICCARDO;PARTITO COMUNISTA;5;;
CELLE DI BULGHERIA;MAIESE FRANCESCO;PARTITO VALORE UMANO;5;;
CELLE DI BULGHERIA;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;4;;
CELLE DI BULGHERIA;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;2;;
CELLE DI BULGHERIA;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
CELLE DI BULGHERIA;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CENTOLA;SPINELLI COSTABILE;FORZA ITALIA;723;;
CENTOLA;;LEGA;274;;
CENTOLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;103;;
CENTOLA;;NOI CON L'ITALIA - UDC;16;;
CENTOLA;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;723;;
CENTOLA;GALLO FILOMENA;PARTITO DEMOCRATICO;380;;
CENTOLA;;CIVICA POPOLARE LORENZIN;36;;
CENTOLA;;+EUROPA;20;;
CENTOLA;;ITALIA EUROPA INSIEME;3;;
CENTOLA;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;82;;
CENTOLA;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;18;;
CENTOLA;CARAFFA CLAUDIO;POTERE AL POPOLO!;12;;
CENTOLA;LUONGO SALVATORE;CASAPOUND ITALIA;13;;
CENTOLA;MAIESE FRANCESCO;PARTITO VALORE UMANO;12;;
CENTOLA;LORENZI RICCARDO;PARTITO COMUNISTA;6;;
CENTOLA;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;3;;
CENTOLA;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
CENTOLA;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;1;;
CERASO;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;405;;
CERASO;SPINELLI COSTABILE;FORZA ITALIA;237;;
CERASO;;LEGA;70;;
CERASO;;FRATELLI D'ITALIA CON GIORGIA MELONI;31;;
CERASO;;NOI CON L'ITALIA - UDC;6;;
CERASO;GALLO FILOMENA;PARTITO DEMOCRATICO;252;;
CERASO;;CIVICA POPOLARE LORENZIN;22;;
CERASO;;+EUROPA;9;;
CERASO;;ITALIA EUROPA INSIEME;7;;
CERASO;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;52;;
CERASO;MAIESE FRANCESCO;PARTITO VALORE UMANO;32;;
CERASO;LUONGO SALVATORE;CASAPOUND ITALIA;9;;
CERASO;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;7;;
CERASO;CARAFFA CLAUDIO;POTERE AL POPOLO!;5;;
CERASO;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;1;;
CERASO;LORENZI RICCARDO;PARTITO COMUNISTA;1;;
CERASO;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CERASO;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
CICERALE;SPINELLI COSTABILE;FORZA ITALIA;156;;
CICERALE;;LEGA;80;;
CICERALE;;FRATELLI D'ITALIA CON GIORGIA MELONI;23;;
CICERALE;;NOI CON L'ITALIA - UDC;12;;
CICERALE;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;146;;
CICERALE;GALLO FILOMENA;PARTITO DEMOCRATICO;107;;
CICERALE;;+EUROPA;11;;
CICERALE;;CIVICA POPOLARE LORENZIN;10;;
CICERALE;;ITALIA EUROPA INSIEME;3;;
CICERALE;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;9;;
CICERALE;CARAFFA CLAUDIO;POTERE AL POPOLO!;3;;
CICERALE;LUONGO SALVATORE;CASAPOUND ITALIA;4;;
CICERALE;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;4;;
CICERALE;MAIESE FRANCESCO;PARTITO VALORE UMANO;4;;
CICERALE;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;2;;
CICERALE;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
CICERALE;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CICERALE;LORENZI RICCARDO;PARTITO COMUNISTA;0;;
CONTRONE;GALLO FILOMENA;PARTITO DEMOCRATICO;125;;
CONTRONE;;CIVICA POPOLARE LORENZIN;1;;
CONTRONE;;ITALIA EUROPA INSIEME;1;;
CONTRONE;;+EUROPA;1;;
CONTRONE;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;118;;
CONTRONE;SPINELLI COSTABILE;FORZA ITALIA;58;;
CONTRONE;;LEGA;23;;
CONTRONE;;FRATELLI D'ITALIA CON GIORGIA MELONI;17;;
CONTRONE;;NOI CON L'ITALIA - UDC;16;;
CONTRONE;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;8;;
CONTRONE;CARAFFA CLAUDIO;POTERE AL POPOLO!;9;;
CONTRONE;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;6;;
CONTRONE;LORENZI RICCARDO;PARTITO COMUNISTA;2;;
CONTRONE;MAIESE FRANCESCO;PARTITO VALORE UMANO;2;;
CONTRONE;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;2;;
CONTRONE;LUONGO SALVATORE;CASAPOUND ITALIA;1;;
CONTRONE;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;1;;
CONTRONE;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CORLETO MONFORTE;SPINELLI COSTABILE;FORZA ITALIA;78;;
CORLETO MONFORTE;;LEGA;23;;
CORLETO MONFORTE;;FRATELLI D'ITALIA CON GIORGIA MELONI;7;;
CORLETO MONFORTE;;NOI CON L'ITALIA - UDC;1;;
CORLETO MONFORTE;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;75;;
CORLETO MONFORTE;GALLO FILOMENA;PARTITO DEMOCRATICO;60;;
CORLETO MONFORTE;;ITALIA EUROPA INSIEME;4;;
CORLETO MONFORTE;;+EUROPA;2;;
CORLETO MONFORTE;;CIVICA POPOLARE LORENZIN;1;;
CORLETO MONFORTE;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;9;;
CORLETO MONFORTE;LUONGO SALVATORE;CASAPOUND ITALIA;3;;
CORLETO MONFORTE;CARAFFA CLAUDIO;POTERE AL POPOLO!;2;;
CORLETO MONFORTE;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;1;;
CORLETO MONFORTE;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;2;;
CORLETO MONFORTE;LORENZI RICCARDO;PARTITO COMUNISTA;2;;
CORLETO MONFORTE;MAIESE FRANCESCO;PARTITO VALORE UMANO;0;;
CORLETO MONFORTE;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
CORLETO MONFORTE;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
CUCCARO VETERE;GALLO FILOMENA;PARTITO DEMOCRATICO;72;;
CUCCARO VETERE;;+EUROPA;34;;
CUCCARO VETERE;;CIVICA POPOLARE LORENZIN;7;;
CUCCARO VETERE;;ITALIA EUROPA INSIEME;2;;
CUCCARO VETERE;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;81;;
CUCCARO VETERE;SPINELLI COSTABILE;FORZA ITALIA;48;;
CUCCARO VETERE;;LEGA;23;;
CUCCARO VETERE;;FRATELLI D'ITALIA CON GIORGIA MELONI;9;;
CUCCARO VETERE;;NOI CON L'ITALIA - UDC;3;;
CUCCARO VETERE;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;7;;
CUCCARO VETERE;CARAFFA CLAUDIO;POTERE AL POPOLO!;6;;
CUCCARO VETERE;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;2;;
CUCCARO VETERE;LUONGO SALVATORE;CASAPOUND ITALIA;1;;
CUCCARO VETERE;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;1;;
CUCCARO VETERE;LORENZI RICCARDO;PARTITO COMUNISTA;0;;
CUCCARO VETERE;MAIESE FRANCESCO;PARTITO VALORE UMANO;0;;
CUCCARO VETERE;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CUCCARO VETERE;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;0;;
EBOLI;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;6388;;
EBOLI;SPINELLI COSTABILE;FORZA ITALIA;3983;;
EBOLI;;LEGA;1383;;
EBOLI;;FRATELLI D'ITALIA CON GIORGIA MELONI;493;;
EBOLI;;NOI CON L'ITALIA - UDC;256;;
EBOLI;GALLO FILOMENA;PARTITO DEMOCRATICO;1827;;
EBOLI;;CIVICA POPOLARE LORENZIN;286;;
EBOLI;;ITALIA EUROPA INSIEME;177;;
EBOLI;;+EUROPA;97;;
EBOLI;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;892;;
EBOLI;CARAFFA CLAUDIO;POTERE AL POPOLO!;456;;
EBOLI;LUONGO SALVATORE;CASAPOUND ITALIA;108;;
EBOLI;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;101;;
EBOLI;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;92;;
EBOLI;LORENZI RICCARDO;PARTITO COMUNISTA;61;;
EBOLI;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;23;;
EBOLI;MAIESE FRANCESCO;PARTITO VALORE UMANO;9;;
EBOLI;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;6;;
FELITTO;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;213;;
FELITTO;SPINELLI COSTABILE;FORZA ITALIA;96;;
FELITTO;;LEGA;41;;
FELITTO;;FRATELLI D'ITALIA CON GIORGIA MELONI;35;;
FELITTO;;NOI CON L'ITALIA - UDC;7;;
FELITTO;GALLO FILOMENA;PARTITO DEMOCRATICO;125;;
FELITTO;;ITALIA EUROPA INSIEME;24;;
FELITTO;;+EUROPA;8;;
FELITTO;;CIVICA POPOLARE LORENZIN;4;;
FELITTO;BOFFA MARIA ANTONIETTA;LIBERI E UGUALI;14;;
FELITTO;CARAFFA CLAUDIO;POTERE AL POPOLO!;9;;
FELITTO;MANDARINO ERMANNO;ITALIA AGLI ITALIANI;9;;
FELITTO;LUONGO SALVATORE;CASAPOUND ITALIA;4;;
FELITTO;LORENZI RICCARDO;PARTITO COMUNISTA;4;;
FELITTO;CERSOSIMO RICCARDO MARIA ANTONIO BIAGIO;IL POPOLO DELLA FAMIGLIA;3;;
FELITTO;MAIESE FRANCESCO;PARTITO VALORE UMANO;1;;
FELITTO;ANCESCHI SABRINA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
FELITTO;PLAITANO FRANCESCO;PARTITO REPUBBLICANO ITALIANO - ALA;1;;
FUTANI;CASTIELLO FRANCESCO;MOVIMENTO 5 STELLE;163;;
FUTANI;GALLO FILOMENA;PARTITO DEMOCRATICO;106;;
FUTANI;;ITALIA EUROPA INSIEME;15;;
FUTANI;;+EUROPA;13;;
FUTANI;;CIVICA POPOLARE LORENZIN;3;;
FUTANI;SPINELLI COSTABILE;FORZA ITALIA;71;;
FUTANI;;LEGA;43;;
FUTANI;;FRATELLI D'ITALIA CON GIORGIA MELONI;16;;
