

Ente;Candidato;Liste/Gruppi;Voti lista;;
SAN GIORGIO A CREMANO;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;55;;
SAN GIORGIO A CREMANO;ALBANESE SAVERIA;PER UNA SINISTRA RIVOLUZIONARIA;17;;
SAN GIORGIO A CREMANO;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;16;;
SAN GIORGIO A CREMANO;LIBERTI MAURIZIO;PARTITO VALORE UMANO;10;;
SAN GIUSEPPE VESUVIANO;URRARO FRANCESCO;MOVIMENTO 5 STELLE;6620;;
SAN GIUSEPPE VESUVIANO;TESTA NUNZIO FRANCESCO;FORZA ITALIA;3400;;
SAN GIUSEPPE VESUVIANO;;LEGA;678;;
SAN GIUSEPPE VESUVIANO;;NOI CON L'ITALIA - UDC;533;;
SAN GIUSEPPE VESUVIANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;268;;
SAN GIUSEPPE VESUVIANO;D'ANGELO LIBERA;PARTITO DEMOCRATICO;894;;
SAN GIUSEPPE VESUVIANO;;+EUROPA;56;;
SAN GIUSEPPE VESUVIANO;;CIVICA POPOLARE LORENZIN;20;;
SAN GIUSEPPE VESUVIANO;;ITALIA EUROPA INSIEME;8;;
SAN GIUSEPPE VESUVIANO;DI BERNARDINI NATALE;POTERE AL POPOLO!;138;;
SAN GIUSEPPE VESUVIANO;TRIPALDI MARIA FRANCESCA;LIBERI E UGUALI;115;;
SAN GIUSEPPE VESUVIANO;IANNUZZI GIUSEPPINA;ITALIA AGLI ITALIANI;55;;
SAN GIUSEPPE VESUVIANO;CHIANESE DOMENICO;IL POPOLO DELLA FAMIGLIA;47;;
SAN GIUSEPPE VESUVIANO;NAPPA MARIA GIUSEPPA ROSARIA;CASAPOUND ITALIA;47;;
SAN GIUSEPPE VESUVIANO;MARTINI ANTONIETTA;PARTITO COMUNISTA;14;;
SAN GIUSEPPE VESUVIANO;SPERANZA MARIA ROSARIA;PARTITO REPUBBLICANO ITALIANO - ALA;11;;
