

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
MONTANO ANTILIA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
MONTANO ANTILIA;;;NOI SUD;0;;
MONTANO ANTILIA;CIARAMBINO VALERIA;;;;;51
MONTANO ANTILIA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;47;;
MONTANO ANTILIA;VOZZA SALVATORE;;;;;1
MONTANO ANTILIA;;;SINISTRA AL LAVORO;1;;
MONTANO ANTILIA;ESPOSITO MARCO;;;;;1
MONTANO ANTILIA;;;MO! LISTA CIVICA CAMPANIA;2;;
MONTECORICE;DE LUCA VINCENZO;;;;;588
MONTECORICE;;;PARTITO DEMOCRATICO;279;;
MONTECORICE;;;DE LUCA PRESIDENTE;79;;
MONTECORICE;;;CAMPANIA LIBERA;59;;
MONTECORICE;;;PARTITO SOCIALISTA ITALIANO;37;;
MONTECORICE;;;UNIONE DI CENTRO;37;;
MONTECORICE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;26;;
MONTECORICE;;;DAVVERO-VERDI;14;;
MONTECORICE;;;ITALIA DEI VALORI;14;;
MONTECORICE;;;CAMPANIA IN RETE;1;;
MONTECORICE;CALDORO STEFANO;;;;;311
MONTECORICE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;129;;
MONTECORICE;;;FORZA ITALIA;93;;
MONTECORICE;;;CALDORO PRESIDENTE;66;;
MONTECORICE;;;NCD - CAMPANIA POPOLARE;11;;
MONTECORICE;;;POPOLARI PER L'ITALIA;4;;
MONTECORICE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
MONTECORICE;;;NOI SUD;0;;
MONTECORICE;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
MONTECORICE;CIARAMBINO VALERIA;;;;;117
MONTECORICE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;105;;
MONTECORICE;VOZZA SALVATORE;;;;;9
MONTECORICE;;;SINISTRA AL LAVORO;10;;
MONTECORICE;ESPOSITO MARCO;;;;;2
MONTECORICE;;;MO! LISTA CIVICA CAMPANIA;2;;
MONTECORVINO PUGLIANO;DE LUCA VINCENZO;;;;;2754
MONTECORVINO PUGLIANO;;;DE LUCA PRESIDENTE;912;;
MONTECORVINO PUGLIANO;;;PARTITO DEMOCRATICO;492;;
MONTECORVINO PUGLIANO;;;ITALIA DEI VALORI;473;;
MONTECORVINO PUGLIANO;;;CAMPANIA LIBERA;208;;
MONTECORVINO PUGLIANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;118;;
MONTECORVINO PUGLIANO;;;PARTITO SOCIALISTA ITALIANO;87;;
MONTECORVINO PUGLIANO;;;UNIONE DI CENTRO;64;;
MONTECORVINO PUGLIANO;;;DAVVERO-VERDI;60;;
MONTECORVINO PUGLIANO;;;CAMPANIA IN RETE;15;;
MONTECORVINO PUGLIANO;CALDORO STEFANO;;;;;1019
MONTECORVINO PUGLIANO;;;FORZA ITALIA;529;;
MONTECORVINO PUGLIANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;180;;
MONTECORVINO PUGLIANO;;;CALDORO PRESIDENTE;142;;
MONTECORVINO PUGLIANO;;;NOI SUD;89;;
MONTECORVINO PUGLIANO;;;NCD - CAMPANIA POPOLARE;46;;
MONTECORVINO PUGLIANO;;;POPOLARI PER L'ITALIA;15;;
MONTECORVINO PUGLIANO;;;MAI PIU' LA TERRA DEI FUOCHI;11;;
MONTECORVINO PUGLIANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
MONTECORVINO PUGLIANO;CIARAMBINO VALERIA;;;;;560
MONTECORVINO PUGLIANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;527;;
MONTECORVINO PUGLIANO;VOZZA SALVATORE;;;;;55
MONTECORVINO PUGLIANO;;;SINISTRA AL LAVORO;54;;
MONTECORVINO PUGLIANO;ESPOSITO MARCO;;;;;5
MONTECORVINO PUGLIANO;;;MO! LISTA CIVICA CAMPANIA;3;;
MONTECORVINO ROVELLA;DE LUCA VINCENZO;;;;;2669
MONTECORVINO ROVELLA;;;DE LUCA PRESIDENTE;849;;
MONTECORVINO ROVELLA;;;PARTITO DEMOCRATICO;768;;
MONTECORVINO ROVELLA;;;CAMPANIA LIBERA;206;;
MONTECORVINO ROVELLA;;;UNIONE DI CENTRO;197;;
MONTECORVINO ROVELLA;;;PARTITO SOCIALISTA ITALIANO;166;;
MONTECORVINO ROVELLA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;109;;
MONTECORVINO ROVELLA;;;ITALIA DEI VALORI;44;;
MONTECORVINO ROVELLA;;;DAVVERO-VERDI;30;;
MONTECORVINO ROVELLA;;;CAMPANIA IN RETE;29;;
MONTECORVINO ROVELLA;CALDORO STEFANO;;;;;1180
MONTECORVINO ROVELLA;;;FORZA ITALIA;395;;
MONTECORVINO ROVELLA;;;CALDORO PRESIDENTE;285;;
MONTECORVINO ROVELLA;;;NOI SUD;220;;
MONTECORVINO ROVELLA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;220;;
MONTECORVINO ROVELLA;;;NCD - CAMPANIA POPOLARE;53;;
MONTECORVINO ROVELLA;;;MAI PIU' LA TERRA DEI FUOCHI;13;;
MONTECORVINO ROVELLA;;;POPOLARI PER L'ITALIA;10;;
MONTECORVINO ROVELLA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;9;;
MONTECORVINO ROVELLA;CIARAMBINO VALERIA;;;;;611
MONTECORVINO ROVELLA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;603;;
MONTECORVINO ROVELLA;VOZZA SALVATORE;;;;;137
MONTECORVINO ROVELLA;;;SINISTRA AL LAVORO;152;;
MONTECORVINO ROVELLA;ESPOSITO MARCO;;;;;5
MONTECORVINO ROVELLA;;;MO! LISTA CIVICA CAMPANIA;4;;
MONTEFORTE CILENTO;DE LUCA VINCENZO;;;;;123
MONTEFORTE CILENTO;;;PARTITO DEMOCRATICO;56;;
MONTEFORTE CILENTO;;;PARTITO SOCIALISTA ITALIANO;29;;
MONTEFORTE CILENTO;;;UNIONE DI CENTRO;21;;
MONTEFORTE CILENTO;;;CAMPANIA LIBERA;14;;
MONTEFORTE CILENTO;;;DE LUCA PRESIDENTE;5;;
MONTEFORTE CILENTO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;2;;
MONTEFORTE CILENTO;;;ITALIA DEI VALORI;1;;
MONTEFORTE CILENTO;;;CAMPANIA IN RETE;1;;
MONTEFORTE CILENTO;;;DAVVERO-VERDI;0;;
MONTEFORTE CILENTO;CALDORO STEFANO;;;;;94
MONTEFORTE CILENTO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;59;;
MONTEFORTE CILENTO;;;FORZA ITALIA;13;;
MONTEFORTE CILENTO;;;CALDORO PRESIDENTE;11;;
MONTEFORTE CILENTO;;;POPOLARI PER L'ITALIA;1;;
MONTEFORTE CILENTO;;;NCD - CAMPANIA POPOLARE;0;;
MONTEFORTE CILENTO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
MONTEFORTE CILENTO;;;NOI SUD;0;;
MONTEFORTE CILENTO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
MONTEFORTE CILENTO;CIARAMBINO VALERIA;;;;;12
MONTEFORTE CILENTO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;11;;
MONTEFORTE CILENTO;VOZZA SALVATORE;;;;;1
MONTEFORTE CILENTO;;;SINISTRA AL LAVORO;1;;
MONTEFORTE CILENTO;ESPOSITO MARCO;;;;;0
MONTEFORTE CILENTO;;;MO! LISTA CIVICA CAMPANIA;0;;
MONTE SAN GIACOMO;CALDORO STEFANO;;;;;302
MONTE SAN GIACOMO;;;FORZA ITALIA;255;;
MONTE SAN GIACOMO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
MONTE SAN GIACOMO;;;CALDORO PRESIDENTE;22;;
MONTE SAN GIACOMO;;;NOI SUD;4;;
MONTE SAN GIACOMO;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
MONTE SAN GIACOMO;;;POPOLARI PER L'ITALIA;1;;
MONTE SAN GIACOMO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
MONTE SAN GIACOMO;;;NCD - CAMPANIA POPOLARE;1;;
MONTE SAN GIACOMO;DE LUCA VINCENZO;;;;;263
MONTE SAN GIACOMO;;;PARTITO DEMOCRATICO;140;;
MONTE SAN GIACOMO;;;UNIONE DI CENTRO;36;;
MONTE SAN GIACOMO;;;DE LUCA PRESIDENTE;23;;
MONTE SAN GIACOMO;;;CAMPANIA LIBERA;20;;
MONTE SAN GIACOMO;;;PARTITO SOCIALISTA ITALIANO;14;;
MONTE SAN GIACOMO;;;DAVVERO-VERDI;8;;
MONTE SAN GIACOMO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;8;;
MONTE SAN GIACOMO;;;ITALIA DEI VALORI;1;;
MONTE SAN GIACOMO;;;CAMPANIA IN RETE;0;;
MONTE SAN GIACOMO;CIARAMBINO VALERIA;;;;;54
MONTE SAN GIACOMO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;41;;
MONTE SAN GIACOMO;VOZZA SALVATORE;;;;;29
MONTE SAN GIACOMO;;;SINISTRA AL LAVORO;29;;
MONTE SAN GIACOMO;ESPOSITO MARCO;;;;;3
MONTE SAN GIACOMO;;;MO! LISTA CIVICA CAMPANIA;2;;
MONTESANO SULLA MARCELLANA;CALDORO STEFANO;;;;;1029
MONTESANO SULLA MARCELLANA;;;FORZA ITALIA;411;;
MONTESANO SULLA MARCELLANA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;393;;
MONTESANO SULLA MARCELLANA;;;CALDORO PRESIDENTE;168;;
MONTESANO SULLA MARCELLANA;;;NCD - CAMPANIA POPOLARE;18;;
MONTESANO SULLA MARCELLANA;;;NOI SUD;10;;
MONTESANO SULLA MARCELLANA;;;POPOLARI PER L'ITALIA;4;;
MONTESANO SULLA MARCELLANA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;4;;
MONTESANO SULLA MARCELLANA;;;MAI PIU' LA TERRA DEI FUOCHI;4;;
MONTESANO SULLA MARCELLANA;DE LUCA VINCENZO;;;;;1026
MONTESANO SULLA MARCELLANA;;;PARTITO DEMOCRATICO;437;;
MONTESANO SULLA MARCELLANA;;;DE LUCA PRESIDENTE;153;;
MONTESANO SULLA MARCELLANA;;;DAVVERO-VERDI;152;;
MONTESANO SULLA MARCELLANA;;;CAMPANIA LIBERA;80;;
MONTESANO SULLA MARCELLANA;;;PARTITO SOCIALISTA ITALIANO;58;;
MONTESANO SULLA MARCELLANA;;;UNIONE DI CENTRO;43;;
MONTESANO SULLA MARCELLANA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;28;;
MONTESANO SULLA MARCELLANA;;;CAMPANIA IN RETE;12;;
MONTESANO SULLA MARCELLANA;;;ITALIA DEI VALORI;7;;
MONTESANO SULLA MARCELLANA;CIARAMBINO VALERIA;;;;;227
MONTESANO SULLA MARCELLANA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;216;;
MONTESANO SULLA MARCELLANA;VOZZA SALVATORE;;;;;25
MONTESANO SULLA MARCELLANA;;;SINISTRA AL LAVORO;23;;
MONTESANO SULLA MARCELLANA;ESPOSITO MARCO;;;;;3
MONTESANO SULLA MARCELLANA;;;MO! LISTA CIVICA CAMPANIA;3;;
MORIGERATI;DE LUCA VINCENZO;;;;;152
MORIGERATI;;;PARTITO DEMOCRATICO;87;;
MORIGERATI;;;DE LUCA PRESIDENTE;12;;
MORIGERATI;;;UNIONE DI CENTRO;8;;
MORIGERATI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;7;;
MORIGERATI;;;DAVVERO-VERDI;4;;
MORIGERATI;;;CAMPANIA LIBERA;2;;
MORIGERATI;;;PARTITO SOCIALISTA ITALIANO;1;;
MORIGERATI;;;CAMPANIA IN RETE;0;;
MORIGERATI;;;ITALIA DEI VALORI;0;;
MORIGERATI;CALDORO STEFANO;;;;;125
MORIGERATI;;;FORZA ITALIA;62;;
MORIGERATI;;;CALDORO PRESIDENTE;50;;
MORIGERATI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;21;;
MORIGERATI;;;NCD - CAMPANIA POPOLARE;1;;
MORIGERATI;;;POPOLARI PER L'ITALIA;1;;
MORIGERATI;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
MORIGERATI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
MORIGERATI;;;NOI SUD;0;;
MORIGERATI;CIARAMBINO VALERIA;;;;;15
MORIGERATI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;14;;
MORIGERATI;VOZZA SALVATORE;;;;;0
MORIGERATI;;;SINISTRA AL LAVORO;0;;
MORIGERATI;ESPOSITO MARCO;;;;;0
MORIGERATI;;;MO! LISTA CIVICA CAMPANIA;0;;
NOCERA INFERIORE;CALDORO STEFANO;;;;;7845
NOCERA INFERIORE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4034;;
NOCERA INFERIORE;;;NCD - CAMPANIA POPOLARE;1534;;
NOCERA INFERIORE;;;FORZA ITALIA;1255;;
NOCERA INFERIORE;;;CALDORO PRESIDENTE;891;;
NOCERA INFERIORE;;;NOI SUD;234;;
NOCERA INFERIORE;;;POPOLARI PER L'ITALIA;34;;
NOCERA INFERIORE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;26;;
NOCERA INFERIORE;;;MAI PIU' LA TERRA DEI FUOCHI;21;;
NOCERA INFERIORE;DE LUCA VINCENZO;;;;;7354
NOCERA INFERIORE;;;PARTITO DEMOCRATICO;2511;;
NOCERA INFERIORE;;;DE LUCA PRESIDENTE;1467;;
NOCERA INFERIORE;;;CAMPANIA LIBERA;1101;;
NOCERA INFERIORE;;;PARTITO SOCIALISTA ITALIANO;506;;
NOCERA INFERIORE;;;UNIONE DI CENTRO;457;;
NOCERA INFERIORE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;319;;
NOCERA INFERIORE;;;ITALIA DEI VALORI;169;;
NOCERA INFERIORE;;;DAVVERO-VERDI;102;;
NOCERA INFERIORE;;;CAMPANIA IN RETE;50;;
NOCERA INFERIORE;CIARAMBINO VALERIA;;;;;3776
NOCERA INFERIORE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;3182;;
NOCERA INFERIORE;VOZZA SALVATORE;;;;;335
NOCERA INFERIORE;;;SINISTRA AL LAVORO;341;;
NOCERA INFERIORE;ESPOSITO MARCO;;;;;98
NOCERA INFERIORE;;;MO! LISTA CIVICA CAMPANIA;70;;
NOCERA SUPERIORE;DE LUCA VINCENZO;;;;;5389
NOCERA SUPERIORE;;;DE LUCA PRESIDENTE;2227;;
NOCERA SUPERIORE;;;PARTITO DEMOCRATICO;1133;;
NOCERA SUPERIORE;;;UNIONE DI CENTRO;414;;
NOCERA SUPERIORE;;;CAMPANIA LIBERA;397;;
NOCERA SUPERIORE;;;PARTITO SOCIALISTA ITALIANO;285;;
NOCERA SUPERIORE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;189;;
NOCERA SUPERIORE;;;DAVVERO-VERDI;178;;
NOCERA SUPERIORE;;;ITALIA DEI VALORI;79;;
NOCERA SUPERIORE;;;CAMPANIA IN RETE;25;;
NOCERA SUPERIORE;CALDORO STEFANO;;;;;3620
NOCERA SUPERIORE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;1392;;
NOCERA SUPERIORE;;;NCD - CAMPANIA POPOLARE;1055;;
NOCERA SUPERIORE;;;FORZA ITALIA;621;;
NOCERA SUPERIORE;;;CALDORO PRESIDENTE;600;;
NOCERA SUPERIORE;;;NOI SUD;67;;
NOCERA SUPERIORE;;;POPOLARI PER L'ITALIA;18;;
NOCERA SUPERIORE;;;MAI PIU' LA TERRA DEI FUOCHI;11;;
NOCERA SUPERIORE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;10;;
NOCERA SUPERIORE;CIARAMBINO VALERIA;;;;;1630
NOCERA SUPERIORE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;1401;;
NOCERA SUPERIORE;ESPOSITO MARCO;;;;;162
NOCERA SUPERIORE;;;MO! LISTA CIVICA CAMPANIA;148;;
NOCERA SUPERIORE;VOZZA SALVATORE;;;;;114
NOCERA SUPERIORE;;;SINISTRA AL LAVORO;115;;
NOVI VELIA;DE LUCA VINCENZO;;;;;826
NOVI VELIA;;;UNIONE DI CENTRO;434;;
NOVI VELIA;;;PARTITO DEMOCRATICO;226;;
NOVI VELIA;;;CAMPANIA LIBERA;49;;
NOVI VELIA;;;DE LUCA PRESIDENTE;36;;
NOVI VELIA;;;PARTITO SOCIALISTA ITALIANO;22;;
NOVI VELIA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;13;;
NOVI VELIA;;;ITALIA DEI VALORI;4;;
NOVI VELIA;;;DAVVERO-VERDI;2;;
NOVI VELIA;;;CAMPANIA IN RETE;1;;
NOVI VELIA;CALDORO STEFANO;;;;;262
NOVI VELIA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;125;;
NOVI VELIA;;;CALDORO PRESIDENTE;61;;
NOVI VELIA;;;FORZA ITALIA;49;;
NOVI VELIA;;;NCD - CAMPANIA POPOLARE;11;;
NOVI VELIA;;;POPOLARI PER L'ITALIA;10;;
NOVI VELIA;;;NOI SUD;2;;
NOVI VELIA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
NOVI VELIA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
NOVI VELIA;CIARAMBINO VALERIA;;;;;62
NOVI VELIA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;55;;
NOVI VELIA;VOZZA SALVATORE;;;;;4
NOVI VELIA;;;SINISTRA AL LAVORO;4;;
NOVI VELIA;ESPOSITO MARCO;;;;;4
NOVI VELIA;;;MO! LISTA CIVICA CAMPANIA;4;;
OGLIASTRO CILENTO;DE LUCA VINCENZO;;;;;716
OGLIASTRO CILENTO;;;CAMPANIA LIBERA;358;;
OGLIASTRO CILENTO;;;PARTITO DEMOCRATICO;111;;
OGLIASTRO CILENTO;;;DE LUCA PRESIDENTE;81;;
OGLIASTRO CILENTO;;;PARTITO SOCIALISTA ITALIANO;80;;
OGLIASTRO CILENTO;;;UNIONE DI CENTRO;26;;
OGLIASTRO CILENTO;;;ITALIA DEI VALORI;10;;
OGLIASTRO CILENTO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;10;;
OGLIASTRO CILENTO;;;DAVVERO-VERDI;2;;
OGLIASTRO CILENTO;;;CAMPANIA IN RETE;2;;
OGLIASTRO CILENTO;CALDORO STEFANO;;;;;206
OGLIASTRO CILENTO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;84;;
OGLIASTRO CILENTO;;;FORZA ITALIA;67;;
OGLIASTRO CILENTO;;;CALDORO PRESIDENTE;32;;
OGLIASTRO CILENTO;;;NCD - CAMPANIA POPOLARE;10;;
OGLIASTRO CILENTO;;;POPOLARI PER L'ITALIA;5;;
OGLIASTRO CILENTO;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
OGLIASTRO CILENTO;;;NOI SUD;1;;
OGLIASTRO CILENTO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
OGLIASTRO CILENTO;CIARAMBINO VALERIA;;;;;178
OGLIASTRO CILENTO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;167;;
OGLIASTRO CILENTO;VOZZA SALVATORE;;;;;15
OGLIASTRO CILENTO;;;SINISTRA AL LAVORO;16;;
OGLIASTRO CILENTO;ESPOSITO MARCO;;;;;6
OGLIASTRO CILENTO;;;MO! LISTA CIVICA CAMPANIA;4;;
OLEVANO SUL TUSCIANO;DE LUCA VINCENZO;;;;;1366
OLEVANO SUL TUSCIANO;;;PARTITO DEMOCRATICO;441;;
OLEVANO SUL TUSCIANO;;;DE LUCA PRESIDENTE;316;;
OLEVANO SUL TUSCIANO;;;PARTITO SOCIALISTA ITALIANO;138;;
OLEVANO SUL TUSCIANO;;;CAMPANIA LIBERA;110;;
OLEVANO SUL TUSCIANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;74;;
OLEVANO SUL TUSCIANO;;;UNIONE DI CENTRO;45;;
OLEVANO SUL TUSCIANO;;;CAMPANIA IN RETE;18;;
OLEVANO SUL TUSCIANO;;;DAVVERO-VERDI;17;;
OLEVANO SUL TUSCIANO;;;ITALIA DEI VALORI;11;;
OLEVANO SUL TUSCIANO;CALDORO STEFANO;;;;;1107
OLEVANO SUL TUSCIANO;;;CALDORO PRESIDENTE;474;;
OLEVANO SUL TUSCIANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;351;;
OLEVANO SUL TUSCIANO;;;FORZA ITALIA;212;;
OLEVANO SUL TUSCIANO;;;NOI SUD;57;;
OLEVANO SUL TUSCIANO;;;NCD - CAMPANIA POPOLARE;26;;
OLEVANO SUL TUSCIANO;;;MAI PIU' LA TERRA DEI FUOCHI;6;;
OLEVANO SUL TUSCIANO;;;POPOLARI PER L'ITALIA;4;;
OLEVANO SUL TUSCIANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
OLEVANO SUL TUSCIANO;CIARAMBINO VALERIA;;;;;282
OLEVANO SUL TUSCIANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;277;;
OLEVANO SUL TUSCIANO;VOZZA SALVATORE;;;;;36
OLEVANO SUL TUSCIANO;;;SINISTRA AL LAVORO;44;;
OLEVANO SUL TUSCIANO;ESPOSITO MARCO;;;;;9
OLEVANO SUL TUSCIANO;;;MO! LISTA CIVICA CAMPANIA;8;;
OLIVETO CITRA;DE LUCA VINCENZO;;;;;1288
OLIVETO CITRA;;;PARTITO DEMOCRATICO;1019;;
OLIVETO CITRA;;;DE LUCA PRESIDENTE;142;;
OLIVETO CITRA;;;PARTITO SOCIALISTA ITALIANO;85;;
OLIVETO CITRA;;;CAMPANIA LIBERA;35;;
OLIVETO CITRA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;23;;
OLIVETO CITRA;;;CAMPANIA IN RETE;10;;
OLIVETO CITRA;;;UNIONE DI CENTRO;10;;
OLIVETO CITRA;;;ITALIA DEI VALORI;9;;
OLIVETO CITRA;;;DAVVERO-VERDI;6;;
OLIVETO CITRA;CALDORO STEFANO;;;;;584
OLIVETO CITRA;;;CALDORO PRESIDENTE;207;;
OLIVETO CITRA;;;NCD - CAMPANIA POPOLARE;92;;
OLIVETO CITRA;;;FORZA ITALIA;83;;
OLIVETO CITRA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;72;;
OLIVETO CITRA;;;POPOLARI PER L'ITALIA;15;;
OLIVETO CITRA;;;MAI PIU' LA TERRA DEI FUOCHI;6;;
OLIVETO CITRA;;;NOI SUD;1;;
OLIVETO CITRA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
OLIVETO CITRA;CIARAMBINO VALERIA;;;;;130
OLIVETO CITRA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;100;;
OLIVETO CITRA;VOZZA SALVATORE;;;;;4
OLIVETO CITRA;;;SINISTRA AL LAVORO;7;;
OLIVETO CITRA;ESPOSITO MARCO;;;;;4
OLIVETO CITRA;;;MO! LISTA CIVICA CAMPANIA;3;;
OMIGNANO;DE LUCA VINCENZO;;;;;400
OMIGNANO;;;PARTITO DEMOCRATICO;249;;
OMIGNANO;;;DE LUCA PRESIDENTE;54;;
OMIGNANO;;;CAMPANIA LIBERA;47;;
OMIGNANO;;;UNIONE DI CENTRO;14;;
OMIGNANO;;;PARTITO SOCIALISTA ITALIANO;12;;
OMIGNANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;9;;
OMIGNANO;;;ITALIA DEI VALORI;2;;
OMIGNANO;;;DAVVERO-VERDI;0;;
OMIGNANO;;;CAMPANIA IN RETE;0;;
OMIGNANO;CALDORO STEFANO;;;;;195
OMIGNANO;;;FORZA ITALIA;80;;
OMIGNANO;;;CALDORO PRESIDENTE;71;;
OMIGNANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;28;;
OMIGNANO;;;NCD - CAMPANIA POPOLARE;8;;
OMIGNANO;;;NOI SUD;3;;
OMIGNANO;;;POPOLARI PER L'ITALIA;2;;
OMIGNANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
OMIGNANO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
OMIGNANO;CIARAMBINO VALERIA;;;;;82
OMIGNANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;82;;
OMIGNANO;VOZZA SALVATORE;;;;;2
OMIGNANO;;;SINISTRA AL LAVORO;2;;
OMIGNANO;ESPOSITO MARCO;;;;;1
OMIGNANO;;;MO! LISTA CIVICA CAMPANIA;1;;
ORRIA;CALDORO STEFANO;;;;;219
ORRIA;;;FORZA ITALIA;91;;
ORRIA;;;POPOLARI PER L'ITALIA;75;;
ORRIA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;37;;
ORRIA;;;CALDORO PRESIDENTE;18;;
ORRIA;;;NCD - CAMPANIA POPOLARE;11;;
ORRIA;;;NOI SUD;2;;
ORRIA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
ORRIA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
ORRIA;DE LUCA VINCENZO;;;;;182
ORRIA;;;PARTITO DEMOCRATICO;46;;
ORRIA;;;UNIONE DI CENTRO;44;;
ORRIA;;;DE LUCA PRESIDENTE;27;;
ORRIA;;;CAMPANIA LIBERA;19;;
ORRIA;;;PARTITO SOCIALISTA ITALIANO;19;;
ORRIA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;4;;
ORRIA;;;ITALIA DEI VALORI;0;;
ORRIA;;;CAMPANIA IN RETE;0;;
ORRIA;;;DAVVERO-VERDI;0;;
ORRIA;CIARAMBINO VALERIA;;;;;48
ORRIA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;44;;
ORRIA;VOZZA SALVATORE;;;;;5
ORRIA;;;SINISTRA AL LAVORO;5;;
ORRIA;ESPOSITO MARCO;;;;;0
ORRIA;;;MO! LISTA CIVICA CAMPANIA;0;;
OTTATI;CALDORO STEFANO;;;;;168
OTTATI;;;FORZA ITALIA;109;;
OTTATI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;31;;
OTTATI;;;CALDORO PRESIDENTE;14;;
OTTATI;;;MAI PIU' LA TERRA DEI FUOCHI;4;;
OTTATI;;;NCD - CAMPANIA POPOLARE;2;;
OTTATI;;;POPOLARI PER L'ITALIA;2;;
OTTATI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
OTTATI;;;NOI SUD;0;;
OTTATI;DE LUCA VINCENZO;;;;;157
OTTATI;;;PARTITO DEMOCRATICO;102;;
OTTATI;;;PARTITO SOCIALISTA ITALIANO;19;;
OTTATI;;;UNIONE DI CENTRO;8;;
OTTATI;;;DE LUCA PRESIDENTE;7;;
OTTATI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;6;;
OTTATI;;;CAMPANIA LIBERA;6;;
OTTATI;;;DAVVERO-VERDI;5;;
OTTATI;;;CAMPANIA IN RETE;0;;
OTTATI;;;ITALIA DEI VALORI;0;;
OTTATI;CIARAMBINO VALERIA;;;;;14
OTTATI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;14;;
OTTATI;VOZZA SALVATORE;;;;;2
OTTATI;;;SINISTRA AL LAVORO;2;;
OTTATI;ESPOSITO MARCO;;;;;2
