

Ente;Candidato;;Liste/Gruppi;Voti lista;;Voti candidato
TEORA;;;NOI SUD;1;;
TEORA;;;POPOLARI PER L'ITALIA;1;;
TEORA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
TEORA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
TEORA;CIARAMBINO VALERIA;;;;;40
TEORA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;37;;
TEORA;VOZZA SALVATORE;;;;;14
TEORA;;;SINISTRA AL LAVORO;15;;
TEORA;ESPOSITO MARCO;;;;;0
TEORA;;
TORELLA DEI LOMBARDI;DE LUCA VINCENZO;;;;;374
TORELLA DEI LOMBARDI;;;PARTITO DEMOCRATICO;233;;
TORELLA DEI LOMBARDI;;;UNIONE DI CENTRO;52;;
TORELLA DEI LOMBARDI;;;DE LUCA PRESIDENTE;47;;
TORELLA DEI LOMBARDI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;15;;
TORELLA DEI LOMBARDI;;;ITALIA DEI VALORI;5;;
TORELLA DEI LOMBARDI;;;CAMPANIA IN RETE;3;;
TORELLA DEI LOMBARDI;;;CAMPANIA LIBERA;3;;
TORELLA DEI LOMBARDI;;;DAVVERO-VERDI;2;;
TORELLA DEI LOMBARDI;;;PARTITO SOCIALISTA ITALIANO;1;;
TORELLA DEI LOMBARDI;CALDORO STEFANO;;;;;300
TORELLA DEI LOMBARDI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;107;;
TORELLA DEI LOMBARDI;;;FORZA ITALIA;94;;
TORELLA DEI LOMBARDI;;;NCD - CAMPANIA POPOLARE;68;;
TORELLA DEI LOMBARDI;;;NOI SUD;10;;
TORELLA DEI LOMBARDI;;;POPOLARI PER L'ITALIA;10;;
TORELLA DEI LOMBARDI;;;CALDORO PRESIDENTE;8;;
TORELLA DEI LOMBARDI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
TORELLA DEI LOMBARDI;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
TORELLA DEI LOMBARDI;CIARAMBINO VALERIA;;;;;134
TORELLA DEI LOMBARDI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;129;;
TORELLA DEI LOMBARDI;VOZZA SALVATORE;;;;;19
TORELLA DEI LOMBARDI;;;SINISTRA AL LAVORO;23;;
TORELLA DEI LOMBARDI;ESPOSITO MARCO;;;;;0
TORELLA DEI LOMBARDI;;
TORRE LE NOCELLE;CALDORO STEFANO;;;;;287
TORRE LE NOCELLE;;;NCD - CAMPANIA POPOLARE;109;;
TORRE LE NOCELLE;;;NOI SUD;62;;
TORRE LE NOCELLE;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;43;;
TORRE LE NOCELLE;;;CALDORO PRESIDENTE;41;;
TORRE LE NOCELLE;;;FORZA ITALIA;29;;
TORRE LE NOCELLE;;;MAI PIU' LA TERRA DEI FUOCHI;3;;
TORRE LE NOCELLE;;;POPOLARI PER L'ITALIA;2;;
TORRE LE NOCELLE;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
TORRE LE NOCELLE;DE LUCA VINCENZO;;;;;275
TORRE LE NOCELLE;;;PARTITO DEMOCRATICO;120;;
TORRE LE NOCELLE;;;UNIONE DI CENTRO;57;;
TORRE LE NOCELLE;;;DE LUCA PRESIDENTE;26;;
TORRE LE NOCELLE;;;CENTRO DEMOCRATICO-SCELTA CIVICA;25;;
TORRE LE NOCELLE;;;PARTITO SOCIALISTA ITALIANO;12;;
TORRE LE NOCELLE;;;DAVVERO-VERDI;8;;
TORRE LE NOCELLE;;;CAMPANIA IN RETE;4;;
TORRE LE NOCELLE;;;CAMPANIA LIBERA;3;;
TORRE LE NOCELLE;;;ITALIA DEI VALORI;1;;
TORRE LE NOCELLE;CIARAMBINO VALERIA;;;;;72
TORRE LE NOCELLE;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;64;;
TORRE LE NOCELLE;VOZZA SALVATORE;;;;;5
TORRE LE NOCELLE;;;SINISTRA AL LAVORO;7;;
TORRE LE NOCELLE;ESPOSITO MARCO;;;;;0
TORRE LE NOCELLE;;
TORRIONI;DE LUCA VINCENZO;;;;;96
TORRIONI;;;UNIONE DI CENTRO;44;;
TORRIONI;;;DE LUCA PRESIDENTE;23;;
TORRIONI;;;PARTITO DEMOCRATICO;16;;
TORRIONI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;10;;
TORRIONI;;;DAVVERO-VERDI;1;;
TORRIONI;;;PARTITO SOCIALISTA ITALIANO;1;;
TORRIONI;;;CAMPANIA LIBERA;1;;
TORRIONI;;;ITALIA DEI VALORI;0;;
TORRIONI;;;CAMPANIA IN RETE;0;;
TORRIONI;CALDORO STEFANO;;;;;41
TORRIONI;;;NCD - CAMPANIA POPOLARE;14;;
TORRIONI;;;FORZA ITALIA;12;;
TORRIONI;;;NOI SUD;10;;
TORRIONI;;;CALDORO PRESIDENTE;2;;
TORRIONI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;0;;
TORRIONI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
TORRIONI;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
TORRIONI;;;POPOLARI PER L'ITALIA;0;;
TORRIONI;CIARAMBINO VALERIA;;;;;38
TORRIONI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;38;;
TORRIONI;VOZZA SALVATORE;;;;;4
TORRIONI;;;SINISTRA AL LAVORO;4;;
TORRIONI;ESPOSITO MARCO;;;;;0
TORRIONI;;
TREVICO;CALDORO STEFANO;;;;;239
TREVICO;;;POPOLARI PER L'ITALIA;110;;
TREVICO;;;CALDORO PRESIDENTE;53;;
TREVICO;;;FORZA ITALIA;43;;
TREVICO;;;NCD - CAMPANIA POPOLARE;23;;
TREVICO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;17;;
TREVICO;;;NOI SUD;3;;
TREVICO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
TREVICO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
TREVICO;DE LUCA VINCENZO;;;;;187
TREVICO;;;UNIONE DI CENTRO;76;;
TREVICO;;;PARTITO DEMOCRATICO;49;;
TREVICO;;;CAMPANIA LIBERA;30;;
TREVICO;;;DE LUCA PRESIDENTE;10;;
TREVICO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;7;;
TREVICO;;;PARTITO SOCIALISTA ITALIANO;3;;
TREVICO;;;ITALIA DEI VALORI;3;;
TREVICO;;;DAVVERO-VERDI;2;;
TREVICO;;;CAMPANIA IN RETE;2;;
TREVICO;CIARAMBINO VALERIA;;;;;37
TREVICO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;34;;
TREVICO;VOZZA SALVATORE;;;;;8
TREVICO;;;SINISTRA AL LAVORO;9;;
TREVICO;ESPOSITO MARCO;;;;;8
TREVICO;;
TUFO;DE LUCA VINCENZO;;;;;193
TUFO;;;PARTITO DEMOCRATICO;108;;
TUFO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;21;;
TUFO;;;DE LUCA PRESIDENTE;19;;
TUFO;;;DAVVERO-VERDI;10;;
TUFO;;;CAMPANIA IN RETE;7;;
TUFO;;;ITALIA DEI VALORI;6;;
TUFO;;;UNIONE DI CENTRO;5;;
TUFO;;;PARTITO SOCIALISTA ITALIANO;5;;
TUFO;;;CAMPANIA LIBERA;4;;
TUFO;CALDORO STEFANO;;;;;144
TUFO;;;NOI SUD;77;;
TUFO;;;FORZA ITALIA;28;;
TUFO;;;NCD - CAMPANIA POPOLARE;23;;
TUFO;;;CALDORO PRESIDENTE;13;;
TUFO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3;;
TUFO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
TUFO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
TUFO;;;POPOLARI PER L'ITALIA;0;;
TUFO;CIARAMBINO VALERIA;;;;;54
TUFO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;54;;
TUFO;VOZZA SALVATORE;;;;;40
TUFO;;;SINISTRA AL LAVORO;39;;
TUFO;ESPOSITO MARCO;;;;;0
TUFO;;
VALLATA;CALDORO STEFANO;;;;;520
VALLATA;;;FORZA ITALIA;288;;
VALLATA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;62;;
VALLATA;;;POPOLARI PER L'ITALIA;53;;
VALLATA;;;CALDORO PRESIDENTE;53;;
VALLATA;;;NCD - CAMPANIA POPOLARE;46;;
VALLATA;;;NOI SUD;6;;
VALLATA;;;MAI PIU' LA TERRA DEI FUOCHI;2;;
VALLATA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
VALLATA;DE LUCA VINCENZO;;;;;499
VALLATA;;;CAMPANIA LIBERA;173;;
VALLATA;;;PARTITO DEMOCRATICO;137;;
VALLATA;;;DE LUCA PRESIDENTE;61;;
VALLATA;;;UNIONE DI CENTRO;52;;
VALLATA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;24;;
VALLATA;;;ITALIA DEI VALORI;18;;
VALLATA;;;DAVVERO-VERDI;11;;
VALLATA;;;CAMPANIA IN RETE;7;;
VALLATA;;;PARTITO SOCIALISTA ITALIANO;5;;
VALLATA;CIARAMBINO VALERIA;;;;;149
VALLATA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;141;;
VALLATA;VOZZA SALVATORE;;;;;31
VALLATA;;;SINISTRA AL LAVORO;28;;
VALLATA;ESPOSITO MARCO;;;;;2
VALLATA;;
VALLESACCARDA;DE LUCA VINCENZO;;;;;281
VALLESACCARDA;;;PARTITO DEMOCRATICO;186;;
VALLESACCARDA;;;DE LUCA PRESIDENTE;30;;
VALLESACCARDA;;;UNIONE DI CENTRO;27;;
VALLESACCARDA;;;CAMPANIA LIBERA;9;;
VALLESACCARDA;;;ITALIA DEI VALORI;7;;
VALLESACCARDA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;5;;
VALLESACCARDA;;;DAVVERO-VERDI;2;;
VALLESACCARDA;;;CAMPANIA IN RETE;2;;
VALLESACCARDA;;;PARTITO SOCIALISTA ITALIANO;0;;
VALLESACCARDA;CALDORO STEFANO;;;;;223
VALLESACCARDA;;;POPOLARI PER L'ITALIA;89;;
VALLESACCARDA;;;FORZA ITALIA;85;;
VALLESACCARDA;;;CALDORO PRESIDENTE;31;;
VALLESACCARDA;;;NCD - CAMPANIA POPOLARE;16;;
VALLESACCARDA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;6;;
VALLESACCARDA;;;NOI SUD;1;;
VALLESACCARDA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;1;;
VALLESACCARDA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
VALLESACCARDA;CIARAMBINO VALERIA;;;;;63
VALLESACCARDA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;61;;
VALLESACCARDA;VOZZA SALVATORE;;;;;20
VALLESACCARDA;;;SINISTRA AL LAVORO;19;;
VALLESACCARDA;ESPOSITO MARCO;;;;;0
VALLESACCARDA;;
VENTICANO;DE LUCA VINCENZO;;;;;521
VENTICANO;;;PARTITO DEMOCRATICO;284;;
VENTICANO;;;DE LUCA PRESIDENTE;101;;
VENTICANO;;;CENTRO DEMOCRATICO-SCELTA CIVICA;62;;
VENTICANO;;;UNIONE DI CENTRO;14;;
VENTICANO;;;CAMPANIA IN RETE;10;;
VENTICANO;;;DAVVERO-VERDI;5;;
VENTICANO;;;PARTITO SOCIALISTA ITALIANO;4;;
VENTICANO;;;ITALIA DEI VALORI;4;;
VENTICANO;;;CAMPANIA LIBERA;3;;
VENTICANO;CALDORO STEFANO;;;;;274
VENTICANO;;;FORZA ITALIA;83;;
VENTICANO;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;54;;
VENTICANO;;;NCD - CAMPANIA POPOLARE;46;;
VENTICANO;;;CALDORO PRESIDENTE;43;;
VENTICANO;;;NOI SUD;35;;
VENTICANO;;;POPOLARI PER L'ITALIA;6;;
VENTICANO;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;2;;
VENTICANO;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
VENTICANO;CIARAMBINO VALERIA;;;;;186
VENTICANO;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;182;;
VENTICANO;VOZZA SALVATORE;;;;;39
VENTICANO;;;SINISTRA AL LAVORO;38;;
VENTICANO;ESPOSITO MARCO;;;;;0
VENTICANO;;
VILLAMAINA;DE LUCA VINCENZO;;;;;176
VILLAMAINA;;;PARTITO DEMOCRATICO;146;;
VILLAMAINA;;;DE LUCA PRESIDENTE;12;;
VILLAMAINA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;5;;
VILLAMAINA;;;PARTITO SOCIALISTA ITALIANO;2;;
VILLAMAINA;;;CAMPANIA IN RETE;1;;
VILLAMAINA;;;ITALIA DEI VALORI;1;;
VILLAMAINA;;;UNIONE DI CENTRO;1;;
VILLAMAINA;;;DAVVERO-VERDI;0;;
VILLAMAINA;;;CAMPANIA LIBERA;0;;
VILLAMAINA;CALDORO STEFANO;;;;;172
VILLAMAINA;;;FORZA ITALIA;78;;
VILLAMAINA;;;NCD - CAMPANIA POPOLARE;47;;
VILLAMAINA;;;POPOLARI PER L'ITALIA;29;;
VILLAMAINA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;17;;
VILLAMAINA;;;CALDORO PRESIDENTE;8;;
VILLAMAINA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
VILLAMAINA;;;NOI SUD;0;;
VILLAMAINA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
VILLAMAINA;VOZZA SALVATORE;;;;;121
VILLAMAINA;;;SINISTRA AL LAVORO;127;;
VILLAMAINA;CIARAMBINO VALERIA;;;;;60
VILLAMAINA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;47;;
VILLAMAINA;ESPOSITO MARCO;;;;;0
VILLAMAINA;;
VILLANOVA DEL BATTISTA;DE LUCA VINCENZO;;;;;420
VILLANOVA DEL BATTISTA;;;PARTITO DEMOCRATICO;227;;
VILLANOVA DEL BATTISTA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;56;;
VILLANOVA DEL BATTISTA;;;DE LUCA PRESIDENTE;34;;
VILLANOVA DEL BATTISTA;;;ITALIA DEI VALORI;28;;
VILLANOVA DEL BATTISTA;;;UNIONE DI CENTRO;25;;
VILLANOVA DEL BATTISTA;;;DAVVERO-VERDI;23;;
VILLANOVA DEL BATTISTA;;;CAMPANIA LIBERA;5;;
VILLANOVA DEL BATTISTA;;;CAMPANIA IN RETE;4;;
VILLANOVA DEL BATTISTA;;;PARTITO SOCIALISTA ITALIANO;0;;
VILLANOVA DEL BATTISTA;CALDORO STEFANO;;;;;216
VILLANOVA DEL BATTISTA;;;CALDORO PRESIDENTE;89;;
VILLANOVA DEL BATTISTA;;;FORZA ITALIA;89;;
VILLANOVA DEL BATTISTA;;;NCD - CAMPANIA POPOLARE;18;;
VILLANOVA DEL BATTISTA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;4;;
VILLANOVA DEL BATTISTA;;;NOI SUD;4;;
VILLANOVA DEL BATTISTA;;;POPOLARI PER L'ITALIA;2;;
VILLANOVA DEL BATTISTA;;;MAI PIU' LA TERRA DEI FUOCHI;0;;
VILLANOVA DEL BATTISTA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;0;;
VILLANOVA DEL BATTISTA;CIARAMBINO VALERIA;;;;;63
VILLANOVA DEL BATTISTA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;55;;
VILLANOVA DEL BATTISTA;VOZZA SALVATORE;;;;;3
VILLANOVA DEL BATTISTA;;;SINISTRA AL LAVORO;6;;
VILLANOVA DEL BATTISTA;ESPOSITO MARCO;;;;;2
VILLANOVA DEL BATTISTA;;
VOLTURARA IRPINA;DE LUCA VINCENZO;;;;;948
VOLTURARA IRPINA;;;PARTITO DEMOCRATICO;364;;
VOLTURARA IRPINA;;;DE LUCA PRESIDENTE;305;;
VOLTURARA IRPINA;;;CENTRO DEMOCRATICO-SCELTA CIVICA;131;;
VOLTURARA IRPINA;;;UNIONE DI CENTRO;38;;
VOLTURARA IRPINA;;;CAMPANIA LIBERA;32;;
VOLTURARA IRPINA;;;DAVVERO-VERDI;21;;
VOLTURARA IRPINA;;;CAMPANIA IN RETE;21;;
VOLTURARA IRPINA;;;ITALIA DEI VALORI;13;;
VOLTURARA IRPINA;;;PARTITO SOCIALISTA ITALIANO;9;;
VOLTURARA IRPINA;CALDORO STEFANO;;;;;907
VOLTURARA IRPINA;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;387;;
VOLTURARA IRPINA;;;NCD - CAMPANIA POPOLARE;243;;
VOLTURARA IRPINA;;;FORZA ITALIA;184;;
VOLTURARA IRPINA;;;NOI SUD;42;;
VOLTURARA IRPINA;;;CALDORO PRESIDENTE;27;;
VOLTURARA IRPINA;;;POPOLARI PER L'ITALIA;9;;
VOLTURARA IRPINA;;;MAI PIU' LA TERRA DEI FUOCHI;6;;
VOLTURARA IRPINA;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
VOLTURARA IRPINA;CIARAMBINO VALERIA;;;;;204
VOLTURARA IRPINA;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;201;;
VOLTURARA IRPINA;VOZZA SALVATORE;;;;;7
VOLTURARA IRPINA;;;SINISTRA AL LAVORO;4;;
VOLTURARA IRPINA;ESPOSITO MARCO;;;;;0
VOLTURARA IRPINA;;
ZUNGOLI;CALDORO STEFANO;;;;;347
ZUNGOLI;;;FORZA ITALIA;243;;
ZUNGOLI;;;CALDORO PRESIDENTE;122;;
ZUNGOLI;;;NCD - CAMPANIA POPOLARE;10;;
ZUNGOLI;;;POPOLARI PER L'ITALIA;7;;
ZUNGOLI;;;NOI SUD;5;;
ZUNGOLI;;;VITTIME DELLA GIUSTIZIA E DEL FISCO;3;;
ZUNGOLI;;;FRATELLI D'ITALIA - ALLEANZA NAZIONALE;3;;
ZUNGOLI;;;MAI PIU' LA TERRA DEI FUOCHI;1;;
ZUNGOLI;DE LUCA VINCENZO;;;;;178
ZUNGOLI;;;PARTITO DEMOCRATICO;77;;
ZUNGOLI;;;CENTRO DEMOCRATICO-SCELTA CIVICA;20;;
ZUNGOLI;;;ITALIA DEI VALORI;16;;
ZUNGOLI;;;DE LUCA PRESIDENTE;10;;
ZUNGOLI;;;UNIONE DI CENTRO;2;;
ZUNGOLI;;;PARTITO SOCIALISTA ITALIANO;2;;
ZUNGOLI;;;DAVVERO-VERDI;1;;
ZUNGOLI;;;CAMPANIA LIBERA;0;;
ZUNGOLI;;;CAMPANIA IN RETE;0;;
ZUNGOLI;CIARAMBINO VALERIA;;;;;34
ZUNGOLI;;;MOVIMENTO 5 STELLE BEPPEGRILLO.IT;19;;
ZUNGOLI;VOZZA SALVATORE;;;;;8
ZUNGOLI;;;SINISTRA AL LAVORO;7;;
ZUNGOLI;ESPOSITO MARCO;;;;;1
ZUNGOLI;;
