

Ente;Candidato;Liste/Gruppi;Voti lista;;
CASTELNUOVO CILENTO;COPPOLA ENZO;10 VOLTE MEGLIO;2;;
CASTELNUOVO CILENTO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;2;;
CASTELNUOVO CILENTO;ISOLDI FILIPPO;POTERE AL POPOLO!;2;;
CELLE DI BULGHERIA;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;312;;
CELLE DI BULGHERIA;FERRAIOLI MARZIA;FORZA ITALIA;186;;
CELLE DI BULGHERIA;;LEGA;110;;
CELLE DI BULGHERIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;39;;
CELLE DI BULGHERIA;;NOI CON L'ITALIA - UDC;5;;
CELLE DI BULGHERIA;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;150;;
CELLE DI BULGHERIA;;ITALIA EUROPA INSIEME;31;;
CELLE DI BULGHERIA;;+EUROPA;12;;
CELLE DI BULGHERIA;;CIVICA POPOLARE LORENZIN;7;;
CELLE DI BULGHERIA;GIORDANO LUIGI;LIBERI E UGUALI;22;;
CELLE DI BULGHERIA;FAIELLA VITO;CASAPOUND ITALIA;7;;
CELLE DI BULGHERIA;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;6;;
CELLE DI BULGHERIA;ISOLDI FILIPPO;POTERE AL POPOLO!;6;;
CELLE DI BULGHERIA;RISPOLI DANIELA;ITALIA AGLI ITALIANI;4;;
CELLE DI BULGHERIA;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CELLE DI BULGHERIA;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;2;;
CELLE DI BULGHERIA;COPPOLA ENZO;10 VOLTE MEGLIO;1;;
CELLE DI BULGHERIA;VULLO IVANA;PARTITO COMUNISTA;1;;
CENTOLA;FERRAIOLI MARZIA;FORZA ITALIA;740;;
CENTOLA;;LEGA;304;;
CENTOLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;106;;
CENTOLA;;NOI CON L'ITALIA - UDC;26;;
CENTOLA;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;741;;
CENTOLA;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;429;;
CENTOLA;;CIVICA POPOLARE LORENZIN;69;;
CENTOLA;;+EUROPA;26;;
CENTOLA;;ITALIA EUROPA INSIEME;20;;
CENTOLA;GIORDANO LUIGI;LIBERI E UGUALI;106;;
CENTOLA;RISPOLI DANIELA;ITALIA AGLI ITALIANI;22;;
CENTOLA;ISOLDI FILIPPO;POTERE AL POPOLO!;13;;
CENTOLA;FAIELLA VITO;CASAPOUND ITALIA;10;;
CENTOLA;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;11;;
CENTOLA;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;6;;
CENTOLA;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
CENTOLA;VULLO IVANA;PARTITO COMUNISTA;3;;
CENTOLA;COPPOLA ENZO;10 VOLTE MEGLIO;2;;
CERASO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;253;;
CERASO;;+EUROPA;84;;
CERASO;;CIVICA POPOLARE LORENZIN;72;;
CERASO;;ITALIA EUROPA INSIEME;18;;
CERASO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;325;;
CERASO;FERRAIOLI MARZIA;FORZA ITALIA;209;;
CERASO;;LEGA;80;;
CERASO;;FRATELLI D'ITALIA CON GIORGIA MELONI;37;;
CERASO;;NOI CON L'ITALIA - UDC;9;;
CERASO;GIORDANO LUIGI;LIBERI E UGUALI;156;;
CERASO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;10;;
CERASO;FAIELLA VITO;CASAPOUND ITALIA;7;;
CERASO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;5;;
CERASO;ISOLDI FILIPPO;POTERE AL POPOLO!;5;;
CERASO;VULLO IVANA;PARTITO COMUNISTA;4;;
CERASO;COPPOLA ENZO;10 VOLTE MEGLIO;3;;
CERASO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
CERASO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;1;;
CICERALE;FERRAIOLI MARZIA;FORZA ITALIA;160;;
CICERALE;;LEGA;74;;
CICERALE;;FRATELLI D'ITALIA CON GIORGIA MELONI;23;;
CICERALE;;NOI CON L'ITALIA - UDC;11;;
CICERALE;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;111;;
CICERALE;;CIVICA POPOLARE LORENZIN;30;;
CICERALE;;+EUROPA;16;;
CICERALE;;ITALIA EUROPA INSIEME;1;;
CICERALE;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;151;;
CICERALE;GIORDANO LUIGI;LIBERI E UGUALI;9;;
CICERALE;FAIELLA VITO;CASAPOUND ITALIA;6;;
CICERALE;ISOLDI FILIPPO;POTERE AL POPOLO!;3;;
CICERALE;RISPOLI DANIELA;ITALIA AGLI ITALIANI;3;;
CICERALE;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;2;;
CICERALE;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
CICERALE;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;0;;
CICERALE;VULLO IVANA;PARTITO COMUNISTA;0;;
CICERALE;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CONTRONE;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;128;;
CONTRONE;;ITALIA EUROPA INSIEME;5;;
CONTRONE;;CIVICA POPOLARE LORENZIN;2;;
CONTRONE;;+EUROPA;1;;
CONTRONE;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;139;;
CONTRONE;FERRAIOLI MARZIA;FORZA ITALIA;59;;
CONTRONE;;NOI CON L'ITALIA - UDC;21;;
CONTRONE;;FRATELLI D'ITALIA CON GIORGIA MELONI;20;;
CONTRONE;;LEGA;18;;
CONTRONE;GIORDANO LUIGI;LIBERI E UGUALI;12;;
CONTRONE;ISOLDI FILIPPO;POTERE AL POPOLO!;10;;
CONTRONE;RISPOLI DANIELA;ITALIA AGLI ITALIANI;6;;
CONTRONE;FAIELLA VITO;CASAPOUND ITALIA;3;;
CONTRONE;VULLO IVANA;PARTITO COMUNISTA;2;;
CONTRONE;COPPOLA ENZO;10 VOLTE MEGLIO;1;;
CONTRONE;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;0;;
CONTRONE;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;0;;
CONTRONE;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CORLETO MONFORTE;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;74;;
CORLETO MONFORTE;;ITALIA EUROPA INSIEME;9;;
CORLETO MONFORTE;;CIVICA POPOLARE LORENZIN;5;;
CORLETO MONFORTE;;+EUROPA;3;;
CORLETO MONFORTE;FERRAIOLI MARZIA;FORZA ITALIA;60;;
CORLETO MONFORTE;;LEGA;24;;
CORLETO MONFORTE;;FRATELLI D'ITALIA CON GIORGIA MELONI;7;;
CORLETO MONFORTE;;NOI CON L'ITALIA - UDC;5;;
CORLETO MONFORTE;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;82;;
CORLETO MONFORTE;GIORDANO LUIGI;LIBERI E UGUALI;19;;
CORLETO MONFORTE;ISOLDI FILIPPO;POTERE AL POPOLO!;2;;
CORLETO MONFORTE;FAIELLA VITO;CASAPOUND ITALIA;1;;
CORLETO MONFORTE;RISPOLI DANIELA;ITALIA AGLI ITALIANI;1;;
CORLETO MONFORTE;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
CORLETO MONFORTE;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;0;;
CORLETO MONFORTE;VULLO IVANA;PARTITO COMUNISTA;0;;
CORLETO MONFORTE;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;0;;
CORLETO MONFORTE;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
CUCCARO VETERE;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;80;;
CUCCARO VETERE;;+EUROPA;22;;
CUCCARO VETERE;;CIVICA POPOLARE LORENZIN;13;;
CUCCARO VETERE;;ITALIA EUROPA INSIEME;6;;
CUCCARO VETERE;FERRAIOLI MARZIA;FORZA ITALIA;61;;
CUCCARO VETERE;;LEGA;27;;
CUCCARO VETERE;;FRATELLI D'ITALIA CON GIORGIA MELONI;6;;
CUCCARO VETERE;;NOI CON L'ITALIA - UDC;5;;
CUCCARO VETERE;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;81;;
CUCCARO VETERE;GIORDANO LUIGI;LIBERI E UGUALI;10;;
CUCCARO VETERE;ISOLDI FILIPPO;POTERE AL POPOLO!;3;;
CUCCARO VETERE;VULLO IVANA;PARTITO COMUNISTA;3;;
CUCCARO VETERE;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;2;;
CUCCARO VETERE;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;1;;
CUCCARO VETERE;RISPOLI DANIELA;ITALIA AGLI ITALIANI;1;;
CUCCARO VETERE;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
CUCCARO VETERE;FAIELLA VITO;CASAPOUND ITALIA;0;;
CUCCARO VETERE;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
FELITTO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;150;;
FELITTO;;ITALIA EUROPA INSIEME;57;;
FELITTO;;CIVICA POPOLARE LORENZIN;7;;
FELITTO;;+EUROPA;4;;
FELITTO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;202;;
FELITTO;FERRAIOLI MARZIA;FORZA ITALIA;75;;
FELITTO;;LEGA;45;;
FELITTO;;FRATELLI D'ITALIA CON GIORGIA MELONI;33;;
FELITTO;;NOI CON L'ITALIA - UDC;8;;
FELITTO;ISOLDI FILIPPO;POTERE AL POPOLO!;17;;
FELITTO;GIORDANO LUIGI;LIBERI E UGUALI;13;;
FELITTO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;6;;
FELITTO;FAIELLA VITO;CASAPOUND ITALIA;4;;
FELITTO;COPPOLA ENZO;10 VOLTE MEGLIO;3;;
FELITTO;VULLO IVANA;PARTITO COMUNISTA;3;;
FELITTO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
FELITTO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;1;;
FELITTO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;0;;
FUTANI;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;180;;
FUTANI;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;122;;
FUTANI;;ITALIA EUROPA INSIEME;27;;
FUTANI;;+EUROPA;11;;
FUTANI;;CIVICA POPOLARE LORENZIN;9;;
FUTANI;FERRAIOLI MARZIA;FORZA ITALIA;74;;
FUTANI;;LEGA;43;;
FUTANI;;FRATELLI D'ITALIA CON GIORGIA MELONI;24;;
FUTANI;;NOI CON L'ITALIA - UDC;2;;
FUTANI;ISOLDI FILIPPO;POTERE AL POPOLO!;19;;
FUTANI;GIORDANO LUIGI;LIBERI E UGUALI;15;;
FUTANI;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;8;;
FUTANI;RISPOLI DANIELA;ITALIA AGLI ITALIANI;4;;
FUTANI;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;2;;
FUTANI;VULLO IVANA;PARTITO COMUNISTA;2;;
FUTANI;FAIELLA VITO;CASAPOUND ITALIA;1;;
FUTANI;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
FUTANI;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
GIOI;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;165;;
GIOI;;ITALIA EUROPA INSIEME;7;;
GIOI;;+EUROPA;7;;
GIOI;;CIVICA POPOLARE LORENZIN;3;;
GIOI;FERRAIOLI MARZIA;FORZA ITALIA;101;;
GIOI;;LEGA;45;;
GIOI;;FRATELLI D'ITALIA CON GIORGIA MELONI;22;;
GIOI;;NOI CON L'ITALIA - UDC;3;;
GIOI;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;165;;
GIOI;GIORDANO LUIGI;LIBERI E UGUALI;21;;
GIOI;ISOLDI FILIPPO;POTERE AL POPOLO!;17;;
GIOI;RISPOLI DANIELA;ITALIA AGLI ITALIANI;9;;
GIOI;FAIELLA VITO;CASAPOUND ITALIA;6;;
GIOI;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;5;;
GIOI;COPPOLA ENZO;10 VOLTE MEGLIO;2;;
GIOI;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
GIOI;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;1;;
GIOI;VULLO IVANA;PARTITO COMUNISTA;1;;
GIUNGANO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;157;;
GIUNGANO;;CIVICA POPOLARE LORENZIN;9;;
GIUNGANO;;+EUROPA;6;;
GIUNGANO;;ITALIA EUROPA INSIEME;1;;
GIUNGANO;FERRAIOLI MARZIA;FORZA ITALIA;107;;
GIUNGANO;;LEGA;59;;
GIUNGANO;;FRATELLI D'ITALIA CON GIORGIA MELONI;31;;
GIUNGANO;;NOI CON L'ITALIA - UDC;6;;
GIUNGANO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;196;;
GIUNGANO;GIORDANO LUIGI;LIBERI E UGUALI;14;;
GIUNGANO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;10;;
GIUNGANO;ISOLDI FILIPPO;POTERE AL POPOLO!;6;;
GIUNGANO;FAIELLA VITO;CASAPOUND ITALIA;3;;
GIUNGANO;VULLO IVANA;PARTITO COMUNISTA;3;;
GIUNGANO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
GIUNGANO;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
GIUNGANO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;0;;
GIUNGANO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;0;;
ISPANI;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;184;;
ISPANI;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;155;;
ISPANI;;CIVICA POPOLARE LORENZIN;9;;
ISPANI;;+EUROPA;5;;
ISPANI;;ITALIA EUROPA INSIEME;4;;
ISPANI;FERRAIOLI MARZIA;FORZA ITALIA;89;;
ISPANI;;FRATELLI D'ITALIA CON GIORGIA MELONI;43;;
ISPANI;;LEGA;40;;
ISPANI;;NOI CON L'ITALIA - UDC;5;;
ISPANI;GIORDANO LUIGI;LIBERI E UGUALI;11;;
ISPANI;ISOLDI FILIPPO;POTERE AL POPOLO!;4;;
ISPANI;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;3;;
ISPANI;FAIELLA VITO;CASAPOUND ITALIA;1;;
ISPANI;RISPOLI DANIELA;ITALIA AGLI ITALIANI;2;;
ISPANI;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
ISPANI;VULLO IVANA;PARTITO COMUNISTA;0;;
ISPANI;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;0;;
ISPANI;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
LAUREANA CILENTO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;170;;
LAUREANA CILENTO;;ITALIA EUROPA INSIEME;10;;
LAUREANA CILENTO;;+EUROPA;8;;
LAUREANA CILENTO;;CIVICA POPOLARE LORENZIN;2;;
LAUREANA CILENTO;FERRAIOLI MARZIA;FORZA ITALIA;116;;
LAUREANA CILENTO;;LEGA;30;;
LAUREANA CILENTO;;FRATELLI D'ITALIA CON GIORGIA MELONI;22;;
LAUREANA CILENTO;;NOI CON L'ITALIA - UDC;10;;
LAUREANA CILENTO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;156;;
LAUREANA CILENTO;GIORDANO LUIGI;LIBERI E UGUALI;10;;
LAUREANA CILENTO;FAIELLA VITO;CASAPOUND ITALIA;4;;
LAUREANA CILENTO;ISOLDI FILIPPO;POTERE AL POPOLO!;3;;
LAUREANA CILENTO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;1;;
LAUREANA CILENTO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;1;;
LAUREANA CILENTO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;1;;
LAUREANA CILENTO;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
LAUREANA CILENTO;VULLO IVANA;PARTITO COMUNISTA;0;;
LAUREANA CILENTO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
LAURINO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;187;;
LAURINO;;CIVICA POPOLARE LORENZIN;48;;
LAURINO;;+EUROPA;40;;
LAURINO;;ITALIA EUROPA INSIEME;15;;
LAURINO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;260;;
LAURINO;FERRAIOLI MARZIA;FORZA ITALIA;89;;
LAURINO;;LEGA;40;;
LAURINO;;FRATELLI D'ITALIA CON GIORGIA MELONI;40;;
LAURINO;;NOI CON L'ITALIA - UDC;7;;
LAURINO;GIORDANO LUIGI;LIBERI E UGUALI;12;;
LAURINO;ISOLDI FILIPPO;POTERE AL POPOLO!;6;;
LAURINO;FAIELLA VITO;CASAPOUND ITALIA;5;;
LAURINO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;5;;
LAURINO;VULLO IVANA;PARTITO COMUNISTA;3;;
LAURINO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;3;;
LAURINO;COPPOLA ENZO;10 VOLTE MEGLIO;2;;
LAURINO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;2;;
LAURINO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;0;;
LAURITO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;139;;
LAURITO;;CIVICA POPOLARE LORENZIN;25;;
LAURITO;;ITALIA EUROPA INSIEME;6;;
LAURITO;;+EUROPA;4;;
LAURITO;FERRAIOLI MARZIA;FORZA ITALIA;77;;
LAURITO;;LEGA;20;;
LAURITO;;FRATELLI D'ITALIA CON GIORGIA MELONI;15;;
LAURITO;;NOI CON L'ITALIA - UDC;3;;
LAURITO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;100;;
LAURITO;ISOLDI FILIPPO;POTERE AL POPOLO!;13;;
LAURITO;GIORDANO LUIGI;LIBERI E UGUALI;11;;
LAURITO;FAIELLA VITO;CASAPOUND ITALIA;3;;
LAURITO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;3;;
LAURITO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;2;;
LAURITO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;1;;
LAURITO;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
LAURITO;VULLO IVANA;PARTITO COMUNISTA;0;;
LAURITO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
LUSTRA;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;177;;
LUSTRA;FERRAIOLI MARZIA;FORZA ITALIA;128;;
LUSTRA;;LEGA;26;;
LUSTRA;;FRATELLI D'ITALIA CON GIORGIA MELONI;18;;
LUSTRA;;NOI CON L'ITALIA - UDC;7;;
LUSTRA;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;108;;
LUSTRA;;ITALIA EUROPA INSIEME;7;;
LUSTRA;;+EUROPA;6;;
LUSTRA;;CIVICA POPOLARE LORENZIN;0;;
LUSTRA;RISPOLI DANIELA;ITALIA AGLI ITALIANI;4;;
LUSTRA;GIORDANO LUIGI;LIBERI E UGUALI;2;;
LUSTRA;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;2;;
LUSTRA;ISOLDI FILIPPO;POTERE AL POPOLO!;1;;
LUSTRA;VULLO IVANA;PARTITO COMUNISTA;1;;
LUSTRA;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
LUSTRA;FAIELLA VITO;CASAPOUND ITALIA;0;;
LUSTRA;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;0;;
LUSTRA;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
MAGLIANO VETERE;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;122;;
MAGLIANO VETERE;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;58;;
MAGLIANO VETERE;;ITALIA EUROPA INSIEME;27;;
MAGLIANO VETERE;;CIVICA POPOLARE LORENZIN;17;;
MAGLIANO VETERE;;+EUROPA;4;;
MAGLIANO VETERE;FERRAIOLI MARZIA;FORZA ITALIA;40;;
MAGLIANO VETERE;;FRATELLI D'ITALIA CON GIORGIA MELONI;23;;
MAGLIANO VETERE;;LEGA;21;;
MAGLIANO VETERE;;NOI CON L'ITALIA - UDC;2;;
MAGLIANO VETERE;GIORDANO LUIGI;LIBERI E UGUALI;31;;
MAGLIANO VETERE;COPPOLA ENZO;10 VOLTE MEGLIO;4;;
MAGLIANO VETERE;VULLO IVANA;PARTITO COMUNISTA;4;;
MAGLIANO VETERE;ISOLDI FILIPPO;POTERE AL POPOLO!;4;;
MAGLIANO VETERE;RISPOLI DANIELA;ITALIA AGLI ITALIANI;2;;
MAGLIANO VETERE;FAIELLA VITO;CASAPOUND ITALIA;1;;
MAGLIANO VETERE;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;0;;
MAGLIANO VETERE;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;0;;
MAGLIANO VETERE;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
MOIO DELLA CIVITELLA;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;356;;
MOIO DELLA CIVITELLA;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;242;;
MOIO DELLA CIVITELLA;;CIVICA POPOLARE LORENZIN;41;;
MOIO DELLA CIVITELLA;;ITALIA EUROPA INSIEME;12;;
MOIO DELLA CIVITELLA;;+EUROPA;10;;
MOIO DELLA CIVITELLA;FERRAIOLI MARZIA;FORZA ITALIA;214;;
MOIO DELLA CIVITELLA;;LEGA;55;;
MOIO DELLA CIVITELLA;;FRATELLI D'ITALIA CON GIORGIA MELONI;38;;
MOIO DELLA CIVITELLA;;NOI CON L'ITALIA - UDC;8;;
MOIO DELLA CIVITELLA;GIORDANO LUIGI;LIBERI E UGUALI;28;;
MOIO DELLA CIVITELLA;ISOLDI FILIPPO;POTERE AL POPOLO!;7;;
MOIO DELLA CIVITELLA;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;5;;
MOIO DELLA CIVITELLA;VULLO IVANA;PARTITO COMUNISTA;4;;
MOIO DELLA CIVITELLA;FAIELLA VITO;CASAPOUND ITALIA;3;;
MOIO DELLA CIVITELLA;RISPOLI DANIELA;ITALIA AGLI ITALIANI;3;;
MOIO DELLA CIVITELLA;COPPOLA ENZO;10 VOLTE MEGLIO;2;;
MOIO DELLA CIVITELLA;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;2;;
MOIO DELLA CIVITELLA;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;2;;
MONTANO ANTILIA;FERRAIOLI MARZIA;FORZA ITALIA;221;;
MONTANO ANTILIA;;LEGA;82;;
MONTANO ANTILIA;;FRATELLI D'ITALIA CON GIORGIA MELONI;30;;
MONTANO ANTILIA;;NOI CON L'ITALIA - UDC;15;;
MONTANO ANTILIA;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;194;;
MONTANO ANTILIA;;ITALIA EUROPA INSIEME;45;;
MONTANO ANTILIA;;CIVICA POPOLARE LORENZIN;18;;
MONTANO ANTILIA;;+EUROPA;10;;
MONTANO ANTILIA;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;268;;
MONTANO ANTILIA;GIORDANO LUIGI;LIBERI E UGUALI;23;;
MONTANO ANTILIA;ISOLDI FILIPPO;POTERE AL POPOLO!;16;;
MONTANO ANTILIA;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;11;;
MONTANO ANTILIA;RISPOLI DANIELA;ITALIA AGLI ITALIANI;7;;
MONTANO ANTILIA;VULLO IVANA;PARTITO COMUNISTA;6;;
MONTANO ANTILIA;FAIELLA VITO;CASAPOUND ITALIA;4;;
MONTANO ANTILIA;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;4;;
MONTANO ANTILIA;COPPOLA ENZO;10 VOLTE MEGLIO;0;;
MONTANO ANTILIA;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;0;;
MONTE SAN GIACOMO;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;317;;
MONTE SAN GIACOMO;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;165;;
MONTE SAN GIACOMO;;CIVICA POPOLARE LORENZIN;67;;
MONTE SAN GIACOMO;;+EUROPA;8;;
MONTE SAN GIACOMO;;ITALIA EUROPA INSIEME;4;;
MONTE SAN GIACOMO;FERRAIOLI MARZIA;FORZA ITALIA;149;;
MONTE SAN GIACOMO;;LEGA;39;;
MONTE SAN GIACOMO;;NOI CON L'ITALIA - UDC;24;;
MONTE SAN GIACOMO;;FRATELLI D'ITALIA CON GIORGIA MELONI;17;;
MONTE SAN GIACOMO;GIORDANO LUIGI;LIBERI E UGUALI;21;;
MONTE SAN GIACOMO;ISOLDI FILIPPO;POTERE AL POPOLO!;8;;
MONTE SAN GIACOMO;RISPOLI DANIELA;ITALIA AGLI ITALIANI;6;;
MONTE SAN GIACOMO;FAIELLA VITO;CASAPOUND ITALIA;4;;
MONTE SAN GIACOMO;VULLO IVANA;PARTITO COMUNISTA;3;;
MONTE SAN GIACOMO;COPPOLA ENZO;10 VOLTE MEGLIO;1;;
MONTE SAN GIACOMO;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;1;;
MONTE SAN GIACOMO;RUSSO FEDERICA;PER UNA SINISTRA RIVOLUZIONARIA;1;;
MONTE SAN GIACOMO;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;0;;
MONTECORICE;FERRAIOLI MARZIA;FORZA ITALIA;362;;
MONTECORICE;;LEGA;130;;
MONTECORICE;;FRATELLI D'ITALIA CON GIORGIA MELONI;103;;
MONTECORICE;;NOI CON L'ITALIA - UDC;15;;
MONTECORICE;D'ALESSANDRO ALESSIA;MOVIMENTO 5 STELLE;426;;
MONTECORICE;ALFIERI FRANCESCO;PARTITO DEMOCRATICO;235;;
MONTECORICE;;CIVICA POPOLARE LORENZIN;18;;
MONTECORICE;;+EUROPA;16;;
MONTECORICE;;ITALIA EUROPA INSIEME;8;;
MONTECORICE;GIORDANO LUIGI;LIBERI E UGUALI;24;;
MONTECORICE;RISPOLI DANIELA;ITALIA AGLI ITALIANI;9;;
MONTECORICE;ISOLDI FILIPPO;POTERE AL POPOLO!;9;;
MONTECORICE;FAIELLA VITO;CASAPOUND ITALIA;6;;
MONTECORICE;COPPOLA ENZO;10 VOLTE MEGLIO;2;;
MONTECORICE;FOCARILE MICHELINA;IL POPOLO DELLA FAMIGLIA;2;;
MONTECORICE;VULLO IVANA;PARTITO COMUNISTA;1;;
MONTECORICE;CAMPOCHIARO BRUNO;PARTITO VALORE UMANO;1;;
